,address,withdrawal_address,staked_rpl,staked_rpl_value_in_eth,nETH,pETH,liquid_rpl_node_value_in_eth,liquid_rpl_withdrawal_value_in_eth,vote_power
2374,0x1829F19524429a2edaF07bD13d1e47aF19643D9B,0x07745055ffDc79030bAef06EB4ee3ec9D7A0FBf4,484.7029256158857,2.0433888294981455,32.0,96.0,0.0,0.0288994989852063,0.0
2375,0xa84EFdfC9966df59835f81c9645d07D9e7C38cF3,0x5F09edAf4a449FB585452141451043de608082a1,176.91262684929708,0.7458203084738704,8.0,24.0,0.0,3.2386734619424534e-05,0.0
2376,0xDdA71A5de284A5d23e99e144B40D9E9247e762B8,0xF1Ef5B40c0Cf9697F9bdbA6147F81f7A34ee9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,0x4724E53a1CC02d745027a754cbdA884A14A81c2a,0xb265251FF9249cd0d671ECd58553a810520A309a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,0xfD5Bb4f34b3CDa836616fbB7fD8a5368f1b61a17,0xfD5Bb4f34b3CDa836616fbB7fD8a5368f1b61a17,124.502459,0.5248718761958983,8.0,24.0,0.0,0.0,0.0
2379,0x3ec30eFbD0B907aa02F909945c4605df7ff68AF3,0x78aaE0bFcEC03825286f16250A185CF60EBDFD88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,0xb00A7f22016e1C05735b772EBC1010BAAA736d99,0x0fC896DE29Bd96e7062996A3dfd43C7F3E1eD436,0.0,0.0,0.0,0.0,0.0,36.08000879243228,0.0
2381,0x42ee9D9770Fc05886155826Df216347e665d1967,0xcB98CFB1131413AAF2cf484aE8511DF7b321b1cD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,0x0953dEf45621c946CaF69213347446FF2072c2B8,0x585BDBedD8127916Ca89385b8B923FD146256a53,253.81121822093877,1.0700059370489274,48.0,48.0,0.0,3.941190697337917e-08,0.0
2383,0xBBa4c0f16Da0e6039aad1c082b8470999361E19c,0xd63235B468C32E3391a7F66BB8290C8A0a9c6F9B,276.00857935,1.1635845753825549,8.0,24.0,0.0,0.016487278471923057,0.0
2384,0xe9C03593a3E7C45C1321F9036506D340995349b7,0xEd48d325d0E1e877Eb5632Ba029F50e599062b92,5910.6635979081575,24.917910193218372,216.0,648.0,0.0,0.1423371180144939,0.0
